test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.7633333333333333,0.7633333333333333,0.7581699346405228,0.7733333333333333,0.8345000000000001,0.7656765676567656
0.7316666666666667,0.7316666666666667,0.7293729372937293,0.7366666666666667,0.8224,0.7330016583747927
0.735,0.735,0.7582417582417582,0.69,0.8283777777777778,0.7225130890052356
0.77,0.77,0.78125,0.75,0.8497888888888889,0.7653061224489796
0.7733333333333333,0.7733333333333333,0.7808219178082192,0.76,0.8466888888888889,0.7702702702702703
0.7433333333333333,0.7433333333333334,0.762589928057554,0.7066666666666667,0.8243,0.7335640138408305
0.7533333333333333,0.7533333333333334,0.7695035460992907,0.7233333333333334,0.8443444444444445,0.7457044673539518
0.7333333333333333,0.7333333333333334,0.7302631578947368,0.74,0.8235222222222223,0.7350993377483444
0.7433333333333333,0.7433333333333334,0.75,0.73,0.8074777777777777,0.7398648648648648
0.7266666666666667,0.7266666666666666,0.7344827586206897,0.71,0.8087444444444444,0.7220338983050847
