test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.6076794657762938,0.6083333333333334,1.0,0.21666666666666667,0.8045875139353401,0.3561643835616438
0.6410684474123539,0.6416666666666666,1.0,0.2833333333333333,0.831705685618729,0.4415584415584416
0.6076794657762938,0.6083333333333334,1.0,0.21666666666666667,0.806850613154961,0.3561643835616438
0.6076794657762938,0.6083333333333334,1.0,0.21666666666666667,0.7971683389074694,0.3561643835616438
0.5976627712854758,0.596989966555184,1.0,0.1939799331103679,0.8163433667781494,0.32492997198879553
0.6193656093489148,0.6187290969899666,1.0,0.23745819397993312,0.8037235228539577,0.3837837837837838
0.5959933222036727,0.5953177257525084,1.0,0.19063545150501673,0.7998940914158306,0.3202247191011236
0.6243739565943238,0.6237458193979933,1.0,0.24749163879598662,0.834515050167224,0.3967828418230563
0.6287625418060201,0.6287625418060201,1.0,0.25752508361204013,0.804923882283196,0.40957446808510634
0.6287625418060201,0.6287625418060201,1.0,0.25752508361204013,0.8230165210679969,0.40957446808510634
