test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.8831385642737897,0.8832162764771461,0.9227941176470589,0.8366666666666667,0.9424136008918618,0.8776223776223776
0.8998330550918197,0.8999052396878484,0.9379562043795621,0.8566666666666667,0.9514269788182832,0.8954703832752613
0.9098497495826378,0.9098662207357859,0.9183673469387755,0.9,0.9540579710144927,0.9090909090909091
0.8998330550918197,0.8997770345596432,0.9283154121863799,0.8662207357859532,0.9527257525083611,0.8961937716262977
0.8681135225375626,0.8680100334448161,0.9198473282442748,0.8060200668896321,0.9364659977703456,0.859180035650624
0.8831385642737897,0.8830546265328874,0.9256505576208178,0.8327759197324415,0.9377759197324415,0.8767605633802817
0.8662207357859532,0.8662207357859532,0.9070631970260223,0.8160535117056856,0.9389324504200176,0.8591549295774648
0.8779264214046822,0.8779264214046822,0.900709219858156,0.8494983277591973,0.9321148533014172,0.8743545611015491
0.8896321070234113,0.8896321070234114,0.9363295880149812,0.8361204013377926,0.9298441851880852,0.8833922261484098
0.9013377926421404,0.9013377926421404,0.9225352112676056,0.8762541806020067,0.9499166675987964,0.8987993138936535
