test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.6838365896980462,0.6835327225461245,0.7783783783783784,0.5124555160142349,0.7630549456096514,0.6180257510729613
0.6909413854351687,0.6905807526311805,0.8203592814371258,0.4875444839857651,0.7548585346154817,0.6116071428571429
0.6714031971580817,0.6718280709724641,0.8299319727891157,0.4326241134751773,0.7455768405643471,0.5687645687645687
0.69449378330373,0.6948461674364604,0.8235294117647058,0.49645390070921985,0.7730622649605008,0.6194690265486725
0.6903914590747331,0.6903914590747331,0.8451612903225807,0.46619217081850534,0.7563290738465825,0.6009174311926606
0.6814946619217082,0.6814946619217082,0.8311688311688312,0.4555160142348754,0.750750370436038,0.5885057471264368
0.6494661921708185,0.6494661921708185,0.78,0.41637010676156583,0.728891478071453,0.5429234338747101
0.6725978647686833,0.6725978647686832,0.8089171974522293,0.45195729537366547,0.7403908258507363,0.5799086757990868
0.6637010676156584,0.6637010676156584,0.7674418604651163,0.4697508896797153,0.7381112194627727,0.5827814569536424
0.6476868327402135,0.6476868327402135,0.7371428571428571,0.45907473309608543,0.7190321804435101,0.5657894736842106
