test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.6312056737588653,0.6312056737588653,0.7720588235294118,0.3723404255319149,0.6889806850762035,0.5023923444976076
0.6418439716312057,0.6418439716312057,0.7816901408450704,0.39361702127659576,0.6975881494894624,0.5235849056603774
0.6294326241134752,0.6294326241134751,0.8173913043478261,0.3333333333333333,0.7291320859111715,0.4735516372795969
0.6187943262411347,0.6187943262411347,0.7723577235772358,0.33687943262411346,0.6901438559428601,0.46913580246913583
0.6447602131438721,0.6452512556472578,0.8253968253968254,0.36879432624113473,0.7130877564927689,0.5098039215686274
0.6518650088809946,0.6522866661618838,0.7905405405405406,0.4148936170212766,0.7317457913732616,0.5441860465116278
0.655417406749556,0.655908482875243,0.8492063492063492,0.37943262411347517,0.7323199818278187,0.5245098039215685
0.6323268206039077,0.6318366522803563,0.7936507936507936,0.35587188612099646,0.7139017187854926,0.4914004914004914
0.6234458259325044,0.6229587844829763,0.7716535433070866,0.3487544483985765,0.7041467908432396,0.48039215686274506
0.6714031971580817,0.6709888695388809,0.82,0.4377224199288256,0.7445988238560359,0.5707656612529003
