test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.8635607321131448,0.8634883720930232,0.8978102189781022,0.82,0.9264396456256921,0.8571428571428571
0.870216306156406,0.8702491694352159,0.8858131487889274,0.8504983388704319,0.9358582502768549,0.8677966101694915
0.87,0.87,0.8964285714285715,0.8366666666666667,0.9347833333333334,0.8655172413793103
0.8783333333333333,0.8783333333333333,0.9097472924187726,0.84,0.9535777777777779,0.8734835355285963
0.88,0.88,0.9014084507042254,0.8533333333333334,0.9429277777777778,0.8767123287671234
0.8866666666666667,0.8866666666666667,0.8841059602649006,0.89,0.9553444444444444,0.8870431893687708
0.885,0.885,0.9139784946236559,0.85,0.9371222222222223,0.8808290155440415
0.89,0.89,0.920863309352518,0.8533333333333334,0.9464166666666667,0.8858131487889273
0.8633333333333333,0.8633333333333333,0.8920863309352518,0.8266666666666667,0.9409722222222223,0.8581314878892733
0.89,0.8899999999999999,0.9119718309859155,0.8633333333333333,0.9564277777777778,0.886986301369863
